Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
GTCSX,"Glenmede Small Capitalization E","1991-02-28","Glenmede","Small Blend","None","-10.58914%","60.18%","False","10.08823%","11.3199994%","False","7.81065%","13.88%","False","10.844470000000001%","11.1899994%","False","0.9836","0.0","$31.869999","$28.57","$37.58","$30.9398","False","$32.22085","True","N/A","N/A"
GTSCX,"Glenmede Small Capitalization E","1998-01-01","Glenmede","Small Blend","None","-10.40924%","60.18%","False","10.3164196%","11.3199994%","False","8.02738%","13.88%","False","11.066429999999999%","11.1899994%","False","0.9836","0.0","$34.14","$30.59","$39.95","$33.131","False","$34.3169","True","N/A","N/A"
GCSAX,"Goldman Sachs Small Cap Equity ","1997-08-14","Goldman Sachs","Small Blend","None","-20.420469999999998%","60.18%","False","1.6527899%","11.3199994%","False","4.80886%","13.88%","False","8.80099%","11.1899994%","False","1.0027","0.0","$22.679998","$19.23","$25.07","$22.1256","False","$21.51095","False","N/A","N/A"
GCSCX,"Goldman Sachs Small Cap Equity ","1997-08-14","Goldman Sachs","Small Blend","None","-20.99125%","60.18%","False","0.90472%","11.3199994%","False","4.0264502%","13.88%","False","7.990800000000001%","11.1899994%","False","1.0027","0.0","$17.69","$14.98","$19.6","$17.2744","False","$16.7706","False","N/A","N/A"
GDSRX,"Goldman Sachs Small Cap Equity ","2007-11-29","Goldman Sachs","Small Blend","None","-20.620899%","60.18%","False","1.4005001%","11.3199994%","False","4.5444798%","13.88%","False","8.533150000000001%","11.1899994%","False","1.0027","0.0","$21.83","$18.49","$24.13","$21.3064","False","$20.6921","False","N/A","N/A"
GCSIX,"Goldman Sachs Small Cap Equity ","1997-08-14","Goldman Sachs","Small Blend","None","-20.11926%","60.18%","False","2.03431%","11.3199994%","False","5.20339%","13.88%","False","9.2269205%","11.1899994%","False","1.0027","0.0","$24.070002","$20.45","$26.61","$23.4706","False","$22.85595","False","N/A","N/A"
GDSTX,"Goldman Sachs Small Cap Equity ","2007-11-29","Goldman Sachs","Small Blend","None","-0.00612%","60.18%","False","10.371170000000001%","11.3199994%","False","11.344750000000001%","13.88%","False","10.4256496%","11.1899994%","False","1.0","0.0","$22.539999","$19.15","$24.94","$21.991","False","$21.4092","False","N/A","N/A"
GCSSX,"Goldman Sachs Small Cap Equity ","1997-08-14","Goldman Sachs","Small Blend","None","-20.519039%","60.18%","False","1.5246%","11.3199994%","False","4.6810597000000005%","13.88%","False","8.686399999999999%","11.1899994%","False","1.0027","0.0","$22.09","$18.72","$24.42","$21.5584","False","$20.94725","False","N/A","N/A"
GSSMX,"Goldman Sachs Small Cap Value F","1992-10-21","Goldman Sachs","Small Blend","None","-14.917058999999998%","60.18%","False","3.0010499%","11.3199994%","False","4.23798%","13.88%","False","8.47605%","11.1899994%","False","0.989","0.0","$39.13","$36.14","$51.55","$38.6542","False","$42.9674","True","0.0%","N/A"
GSSCX,"Goldman Sachs Small Cap Value F","1997-08-14","Goldman Sachs","Small Blend","None","-15.542169%","60.18%","False","2.2359299999999998%","11.3199994%","False","3.46312%","13.88%","False","7.67067%","11.1899994%","False","0.989","0.0","$21.69","$20.05","$32.43","$21.4368","False","$26.174","True","0.0%","N/A"
