Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
VASVX,"Vanguard Whitehall Funds, Selec","1996-02-14","Vanguard","Mid-Cap Value","None","9.83183%","55.83%","False","15.59402%","11.08%","True","11.530501%","11.93%","False","11.46057%","10.6400006%","True","0.9977","0.0","$27.3","$24.34","$31.44","$26.692","False","$27.2198","False","N/A","N/A"
MAIMX,"Victory Integrity Mid-Cap Value","2011-06-30","Victory Capital","Mid-Cap Value","None","2.7644001%","55.83%","False","10.611260999999999%","11.08%","False","8.803379999999999%","11.93%","False","10.30546%","10.6400006%","False","0.9864","0.0","$22.65","$20.17","$25.34","$22.319","False","$22.2288","False","N/A","N/A"
MYIMX,"Victory Integrity Mid-Cap Value","2011-06-30","Victory Capital","Mid-Cap Value","None","2.98199%","55.83%","False","10.8779%","11.08%","False","9.0579994%","11.93%","False","10.593429%","10.6400006%","False","0.9864","0.0","$22.93","$20.43","$25.63","$22.5876","False","$22.5013","False","N/A","N/A"
MAISX,"Victory Integrity Small/Mid-Cap","2011-06-30","Victory Capital","Mid-Cap Value","None","4.04102%","55.83%","False","12.658430000000001%","11.08%","True","8.94625%","11.93%","False","9.77497%","10.6400006%","False","0.96529996","0.0","$20.87","$18.7","$23.98","$20.3086","False","$20.6397","False","N/A","N/A"
MYISX,"Victory Integrity Small/Mid-Cap","2011-06-30","Victory Capital","Mid-Cap Value","None","4.316260000000001%","55.83%","False","12.93979%","11.08%","True","9.21891%","11.93%","False","10.0469396%","10.6400006%","False","0.96529996","0.0","$21.130001","$18.93","$24.25","$20.556","False","$20.8928","False","N/A","N/A"
RSVAX,"Victory RS Value Fund - Class A","1993-06-29","Victory Capital","Mid-Cap Value","None","5.0658397%","55.83%","False","8.5118905%","11.08%","False","9.21031%","11.93%","False","9.82018%","10.6400006%","False","0.9821","0.0","$25.0","$22.39","$27.06","$24.8194","False","$24.7958","False","N/A","N/A"
RVACX,"Victory RS Value Fund - Class C","2007-04-30","Victory Capital","Mid-Cap Value","None","4.28064%","55.83%","False","7.674390000000001%","11.08%","False","8.36789%","11.93%","False","8.979479999999999%","10.6400006%","False","0.9821","0.0","$20.95","$18.93","$22.95","$20.8064","False","$20.92285","False","N/A","N/A"
RSVKX,"Victory RS Value Fund - Class R","2006-12-03","Victory Capital","Mid-Cap Value","None","4.6362802%","55.83%","False","8.07915%","11.08%","False","8.776440000000001%","11.93%","False","9.3819104%","10.6400006%","False","0.9821","0.0","$23.16","$20.81","$25.18","$23.0006","False","$23.02955","False","N/A","N/A"
RSVYX,"Victory RS Value Fund - Class Y","2007-04-30","Victory Capital","Mid-Cap Value","None","5.34052%","55.83%","False","8.776390000000001%","11.08%","False","9.466%","11.93%","False","10.08055%","10.6400006%","False","0.9821","0.0","$25.939999","$23.2","$28.01","$25.742","False","$25.69865","False","N/A","N/A"
VETAX,"Victory Sycamore Established Va","2000-05-04","Victory Capital","Mid-Cap Value","None","6.624199999999999%","55.83%","False","13.6043%","11.08%","True","11.38432%","11.93%","False","12.654670000000001%","10.6400006%","True","0.9845","0.0","$46.82","$42.3","$50.74","$46.5856","False","$46.34015","False","210.0%","N/A"
VEVIX,"Victory Sycamore Established Va","2010-02-28","Victory Capital","Mid-Cap Value","None","13.882810000000001%","55.83%","False","17.511049%","11.08%","True","14.348389000000001%","11.93%","True","13.870569999999999%","10.6400006%","True","1.0","0.0","$46.88","$42.33","$50.79","$46.6328","False","$46.38875","False","210.0%","N/A"
GETGX,"Victory Sycamore Established Va","1983-08-15","Victory Capital","Mid-Cap Value","None","6.3947104%","55.83%","False","13.37433%","11.08%","True","11.15597%","11.93%","False","12.43702%","10.6400006%","True","0.9845","0.0","$45.96","$41.59","$49.89","$45.7404","False","$45.5374","False","210.0%","N/A"
SAMVX,"Virtus Ceredex Mid-Cap Value Eq","2003-10-26","Virtus","Mid-Cap Value","None","-14.498289999999999%","55.83%","False","2.90983%","11.08%","False","6.528739999999999%","11.93%","False","8.83368%","10.6400006%","False","0.9598","0.0","$10.67","$9.28","$12.61","$10.8032","True","$10.5269","False","N/A","N/A"
SMVFX,"Virtus Ceredex Mid-Cap Value Eq","2001-11-29","Virtus","Mid-Cap Value","None","-14.52028%","55.83%","False","2.91264%","11.08%","False","6.154380000000001%","11.93%","False","8.4033005%","10.6400006%","False","0.9598","0.0","$10.22","$8.86","$12.1","$10.35","True","$10.06605","False","N/A","N/A"
SMVTX,"Virtus Ceredex Mid-Cap Value Eq","2001-11-29","Virtus","Mid-Cap Value","None","-13.7987%","55.83%","False","3.7499%","11.08%","False","6.97926%","11.93%","False","9.20527%","10.6400006%","False","0.9598","0.0","$10.92","$9.51","$12.88","$11.059","True","$10.7812","False","N/A","N/A"
IMCVX,"Voya Multi-Manager Mid Cap Valu","2011-10-02","Voya","Mid-Cap Value","None","-2.02041%","55.83%","False","6.71855%","11.08%","False","7.30973%","11.93%","False","9.214170000000001%","10.6400006%","False","0.98010004","0.0","$9.21","$8.46","$10.46","$9.1832","False","$9.2804","True","42.0%","N/A"
CBMIX,"Wells Fargo C&B Mid Cap Value F","2004-07-25","Allspring Global Investments","Mid-Cap Value","None","-3.2188799999999995%","55.83%","False","4.9221102000000005%","11.08%","False","7.63166%","11.93%","False","9.674389999999999%","10.6400006%","False","0.98910004","0.0","$39.21","$35.58","$46.75","$38.6938","False","$39.6789","True","N/A","N/A"
CBMAX,"Wells Fargo C&B Mid Cap Value F","2004-07-25","Allspring Global Investments","Mid-Cap Value","None","-3.29245%","55.83%","False","4.82478%","11.08%","False","7.523779599999999%","11.93%","False","9.5838405%","10.6400006%","False","0.98910004","0.0","$38.609997","$35.05","$46.13","$38.1104","False","$39.11775","True","N/A","N/A"
CBMCX,"Wells Fargo C&B Mid Cap Value F","2004-07-25","Allspring Global Investments","Mid-Cap Value","None","-4.01762%","55.83%","False","4.1080598%","11.08%","False","6.753339599999999%","11.93%","False","8.78545%","10.6400006%","False","0.98910004","0.0","$34.92","$31.75","$42.1","$34.4926","False","$35.53775","True","N/A","N/A"
CBMSX,"Wells Fargo C&B Mid Cap Value F","2004-07-25","Allspring Global Investments","Mid-Cap Value","None","-2.9481499%","55.83%","False","5.1855400000000005%","11.08%","False","7.89776%","11.93%","False","9.946810000000001%","10.6400006%","False","0.98910004","0.0","$39.04","$35.41","$46.57","$38.5128","False","$39.5477","True","N/A","N/A"
WFMDX,"WF Special Mid Cap Value Fund A","2005-04-07","Allspring Global Investments","Mid-Cap Value","None","-2.5072802000000003%","55.83%","False","9.08231%","11.08%","False","8.882639600000001%","11.93%","False","11.525879999999999%","10.6400006%","True","0.9489","0.0","$45.97","$41.9","$50.15","$45.725","False","$45.74855","False","N/A","N/A"
WFPAX,"WF Special Mid Cap Value Fund C","2007-07-30","Allspring Global Investments","Mid-Cap Value","None","-2.5787001%","55.83%","False","8.9990705%","11.08%","False","8.80274%","11.93%","False","11.419260000000001%","10.6400006%","True","0.9489","0.0","$44.850002","$40.97","$49.06","$44.6176","False","$44.70765","False","N/A","N/A"
WFPCX,"WF Special Mid Cap Value Fund C","2007-07-30","Allspring Global Investments","Mid-Cap Value","None","-3.3226199999999997%","55.83%","False","8.1790105%","11.08%","False","7.9864405%","11.93%","False","10.58842%","10.6400006%","False","0.9489","0.0","$42.03","$38.43","$46.17","$41.8414","False","$41.95165","False","N/A","N/A"
WFMIX,"WF Special Mid Cap Value Fund I","2005-04-07","Allspring Global Investments","Mid-Cap Value","None","13.08559%","55.83%","False","14.890519999999999%","11.08%","True","12.239589500000001%","11.93%","True","12.96058%","10.6400006%","True","0.96739995","0.0","$46.34","$42.28","$50.55","$46.0824","False","$46.13955","False","N/A","N/A"
